Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.135-192.168.8.1-1250-80-6,192.168.8.135,1250,192.168.8.1,80,6,03/05/2023 09:05:06 PM,246,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.081300813007,246.0,0.0,246.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4065.0406504065036,4065.0406504065036,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16326,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.114.32.217-1116-443-6,192.168.8.135,1116,52.114.32.217,443,6,03/05/2023 09:03:10 PM,80424912,5,4,112.0,191.0,56.0,0.0,22.4,30.672463220289302,56.0,45.0,47.75,5.499999999999999,3.7674893570290755,0.11190562446621016,1.0053114E7,1.845471212182603E7,3.9955191E7,43511.0,8.0244591E7,2.006114775E7,2.2969252259966634E7,3.9955191E7,165643.0,8.0381401E7,2.6793800333333332E7,2.309097376825283E7,4.012989E7,130641.0,0,1,0,0,100,80,0.06216979137011676,0.049735833096093404,0.0,56.0,35.9,25.234236003229157,636.7666666666667,0,0,0,1,1,0,0,0,0.0,39.888888888888886,22.4,47.75,0,0,0,0,0,0,5,112,4,191,-1,2046,2,0,172982.0,10378.913334256145,180321.0,165643.0,3.99531035E7,2952.170811453836,3.9955191E7,3.9951016E7,No Label
192.168.8.135-13.107.5.88-1178-443-6,192.168.8.135,1178,13.107.5.88,443,6,03/05/2023 09:03:12 PM,385033,16,27,894.0,18988.0,390.0,0.0,55.875,111.04526104251364,1400.0,0.0,703.2592592592591,560.1290780218288,51637.1324016383,111.67873922494955,9167.452380952382,24305.135098497474,97275.0,0.0,310709.0,20713.933333333334,33801.23192485882,97460.0,70.0,385012.0,14808.153846153844,31890.59872212161,99672.0,0.0,0,0,0,0,320,564,41.55487971160913,70.1238595133404,0.0,1400.0,451.86363636363643,544.7809711745732,296786.3065539112,0,1,0,0,0,0,0,0,1.0,462.3720930232558,55.875,703.2592592592592,0,0,0,0,0,0,16,894,27,18988,-1,16380,5,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-13.107.5.93-1185-443-6,192.168.8.135,1185,13.107.5.93,443,6,03/05/2023 09:03:19 PM,90894437,16,24,1710.0,11538.0,517.0,0.0,106.875,186.73220575644328,1400.0,0.0,480.7500000000001,578.7761638371841,145.7514941205918,0.4400709363544438,2330626.5897435895,1.0067489101651652E7,4.5135733E7,0.0,9.0741065E7,6049404.333333334,1.585808397565524E7,4.5135733E7,45.0,9.0894437E7,3951932.0434782607,1.3000582389310015E7,4.5206472E7,0.0,0,0,0,0,320,528,0.17602837454177753,0.2640425618126663,0.0,1400.0,323.1219512195122,491.847191469157,241913.65975609756,0,1,0,0,0,0,0,0,1.0,331.2,106.875,480.75,0,0,0,0,0,0,16,1710,24,11538,-1,16384,8,0,330250.0,367547.0337929555,590145.0,70355.0,4.50734985E7,88012.87394750839,4.5135733E7,4.5011264E7,No Label
192.168.8.135-23.198.114.65-1206-443-6,192.168.8.135,1206,23.198.114.65,443,6,03/05/2023 09:03:34 PM,108631524,9,12,703.0,7555.0,358.0,0.0,78.1111111111111,130.90496977239295,1400.0,0.0,629.5833333333333,661.1507128873984,76.01844930390556,0.19331405126931664,5431576.2,2.417038645578442E7,1.08120025E8,0.0,1.08522348E8,1.35652935E7,3.820590392089256E7,1.08120025E8,3670.0,511424.0,46493.090909090904,47244.348719089234,109001.0,0.0,0,0,0,0,180,264,0.08284887911542141,0.11046517215389522,0.0,1400.0,375.3636363636363,563.0306212982385,317003.4805194805,0,1,0,0,0,0,0,0,1.0,393.23809523809524,78.11111111111111,629.5833333333334,0,0,0,0,0,0,9,703,12,7555,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-23.198.114.65-1207-443-6,192.168.8.135,1207,23.198.114.65,443,6,03/05/2023 09:03:35 PM,107952828,9,12,904.0,7020.0,559.0,0.0,100.44444444444447,188.91672180560877,1400.0,0.0,585.0,628.8618868458103,73.40243092103155,0.1945294105681048,5397641.4,2.401409604078406E7,1.07422074E8,0.0,1.07856352E8,1.3482044E7,3.795753053781798E7,1.07422074E8,966.0,530683.0,48243.90909090909,48151.96019572733,112064.0,0.0,0,0,0,0,180,264,0.08336974738633063,0.11115966318177417,0.0,1400.0,360.1818181818181,533.5896975841694,284717.9653679653,0,1,0,0,0,0,0,0,1.0,377.3333333333333,100.44444444444444,585.0,0,0,0,0,0,0,9,904,12,7020,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-23.198.114.65-1208-443-6,192.168.8.135,1208,23.198.114.65,443,6,03/05/2023 09:03:36 PM,107373485,8,12,878.0,6615.0,531.0,0.0,109.74999999999999,189.10220214778795,1400.0,0.0,551.25,628.8467257968784,69.7844537690101,0.18626572472710556,5651236.052631578,2.4469954125408072E7,1.06699306E8,0.0,1.07291969E8,1.5327424142857142E7,4.029132006198741E7,1.06699306E8,568.0,532957.0,48450.63636363636,46419.620320017115,115392.0,0.0,0,0,0,0,160,264,0.07450628989084224,0.11175943483626334,0.0,1400.0,356.8095238095238,532.4262032477008,283477.6619047619,0,1,0,0,0,0,0,0,1.0,374.65,109.75,551.25,0,0,0,0,0,0,8,878,12,6615,-1,501,3,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-23.198.114.65-1208-443-6,23.198.114.65,443,192.168.8.135,1208,6,03/05/2023 09:05:23 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-23.198.114.65-1206-443-6,23.198.114.65,443,192.168.8.135,1206,6,03/05/2023 09:05:23 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-23.198.114.65-1207-443-6,23.198.114.65,443,192.168.8.135,1207,6,03/05/2023 09:05:23 PM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.137.103.130-1209-443-6,192.168.8.135,1209,52.137.103.130,443,6,03/05/2023 09:03:36 PM,109953641,12,10,1307.0,3103.0,652.0,0.0,108.91666666666669,187.93396245070832,1400.0,0.0,310.3,505.0520435229093,40.10781234611412,0.20008432462914075,5235887.666666667,2.3769606223118808E7,1.08974157E8,0.0,1.09721801E8,9974709.181818182,3.2834584366575733E7,1.08974157E8,34.0,979404.0,108822.66666666669,121918.44551687001,244335.0,0.0,0,0,0,0,240,224,0.10913690434316768,0.09094742028597307,0.0,1400.0,191.7391304347826,365.8026315069252,133811.5652173913,0,1,0,0,0,0,0,0,0.0,200.45454545454547,108.91666666666667,310.3,0,0,0,0,0,0,12,1307,10,3103,-1,2045,6,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/05/2023 09:02:50 PM,92688926,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647326520969722,1.85377852E7,2.5384521301045243E7,4.6613419E7,14.0,9.2688912E7,2.3172228E7,2.67577682515031E7,4.6613419E7,14.0,0,0,0,0,0,0,0,0,0,0,0,0.053943876747476825,0.010788775349495365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,102.0,124.45079348883236,190.0,14.0,4.6344354E7,380515.3721599168,4.6613419E7,4.6075289E7,No Label
134.221.96.9-202.2.0.20-0-0-0,134.221.96.9,0,202.2.0.20,0,0,03/05/2023 09:03:23 PM,239390,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.354567859977443,239390.0,0.0,239390.0,239390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.177283929988722,4.177283929988722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-109.87.0.65-0-0-0,134.221.96.7,0,109.87.0.65,0,0,03/05/2023 09:02:50 PM,119998033,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333879731178594,3.9999344333333336E7,63170.36965487326,4.0055119E7,3.9930746E7,7.9985865E7,3.99929325E7,87944.99169651448,4.0055119E7,3.9930746E7,0,0,0,0,0,0,0,0,0,0,0,0.025000409798383944,0.008333469932794648,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.9999344333333336E7,63170.36965487326,4.0055119E7,3.9930746E7,No Label
134.221.96.8-3.136.0.20-0-0-0,134.221.96.8,0,3.136.0.20,0,0,03/05/2023 09:02:51 PM,119994897,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333475089361509,3.9998299E7,101489.88853575513,4.0077049E7,3.9883764E7,7.9917848E7,3.9958924E7,106292.29134796183,4.0034084E7,3.9883764E7,0,0,0,0,0,0,0,0,0,0,0,0.025001063170211314,0.008333687723403772,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.9998299E7,101489.88853575513,4.0077049E7,3.9883764E7,No Label
134.221.96.14-238.227.0.20-0-0-0,134.221.96.14,0,238.227.0.20,0,0,03/05/2023 09:03:23 PM,1130269,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308470815354575,226053.8,225684.16571106622,465617.0,0.0,906888.0,226722.0,260591.91646838677,465617.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4.423725679462146,0.8847451358924292,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.189.173.13-1255-443-6,192.168.8.135,1255,20.189.173.13,443,6,03/05/2023 09:05:41 PM,1010128,7,8,4781.0,5029.0,1400.0,0.0,683.0,664.8892138293917,1400.0,0.0,628.625,658.750535375223,9711.640504965708,14.849603218602,72151.99999999999,116047.15903790678,258464.0,0.0,503321.0,83886.83333333333,125092.32093684515,253116.0,0.0,1010128.0,144303.99999999997,135044.97530452587,260165.0,0.0,0,0,0,0,140,184,6.9298148353476,7.9197883832544,0.0,1400.0,613.125,637.8167840375479,406810.25,0,1,0,0,0,0,0,0,1.0,654.0,683.0,628.625,0,0,0,0,0,0,7,4781,8,5029,-1,2045,5,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.189.173.13-1255-443-6,20.189.173.13,443,192.168.8.135,1255,6,03/05/2023 09:05:42 PM,5644,0,4,0.0,31.0,0,0,0,0,31.0,0.0,7.75,15.500000000000002,5492.558469170801,708.7172218284904,1881.3333333333335,3064.7220646142337,5420.0,82.0,0,0,0,0,0,5644.0,1881.3333333333335,3064.7220646142337,5420.0,82.0,0,0,0,0,0,80,0.0,708.7172218284904,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,0.0,7.75,0,0,0,0,0,0,0,0,4,31,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.50.201.201-1258-443-6,192.168.8.135,1258,20.50.201.201,443,6,03/05/2023 09:05:42 PM,2143467,37,24,31991.0,6727.0,1400.0,0.0,864.6216216216216,610.102557469341,1400.0,0.0,280.29166666666663,469.6025589855714,18063.259196432697,28.45856735839647,35724.45000000001,79057.3049713715,253261.0,0.0,1929218.0,53589.388888888905,99884.41189846187,311262.0,0.0,2115769.0,91989.95652173912,123911.2694117258,299422.0,0.0,0,0,0,0,740,504,17.26175397148638,11.196813386910087,0.0,1400.0,624.4838709677418,625.1436750777281,390804.614489688,0,1,0,0,0,0,0,0,0.0,634.7213114754098,864.6216216216217,280.2916666666667,0,0,0,0,0,0,37,31991,24,6727,-1,2050,29,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-224.0.0.251-5353-5353-17,192.168.8.135,5353,224.0.0.251,5353,17,03/05/2023 09:03:13 PM,9045114,1,1,257.0,77.0,257.0,257.0,257.0,0.0,77.0,77.0,77.0,0.0,36.92601331503395,0.22111385218583204,9045114.0,0.0,9045114.0,9045114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.11055692609291602,0.11055692609291602,77.0,257.0,137.0,103.92304845413264,10800.0,0,0,0,0,0,0,0,0,1.0,205.5,257.0,77.0,0,0,0,0,0,0,1,257,1,77,-1,-1,1,0,0,0,0,0,9045114.0,0.0,9045114.0,9045114.0,No Label
172.217.174.232-192.168.8.135-443-1290-6,192.168.8.135,1290,172.217.174.232,443,6,03/05/2023 09:05:46 PM,352335,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.352831821987596,117445.0,200862.25607863715,349377.0,336.0,2622.0,2622.0,0.0,2622.0,2622.0,349377.0,349377.0,0.0,349377.0,349377.0,0,0,0,0,40,64,5.676415910993798,5.676415910993798,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
142.250.182.202-192.168.8.135-443-1289-6,192.168.8.135,1289,142.250.182.202,443,6,03/05/2023 09:05:46 PM,352635,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34317353637614,117545.0,200797.0705787313,349401.0,368.0,2866.0,2866.0,0.0,2866.0,2866.0,349401.0,349401.0,0.0,349401.0,349401.0,0,0,0,0,40,64,5.67158676818807,5.67158676818807,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
172.217.174.232-192.168.8.135-443-1290-6,172.217.174.232,443,192.168.8.135,1290,6,03/05/2023 09:05:46 PM,34403,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.20169752637851,17201.5,24226.185430232304,34332.0,71.0,0,0,0,0,0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,20,64,29.067232508792834,58.13446501758567,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
142.250.182.202-192.168.8.135-443-1289-6,142.250.182.202,443,192.168.8.135,1289,6,03/05/2023 09:05:46 PM,34403,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.20169752637851,17201.5,24141.33261648992,34272.0,131.0,0,0,0,0,0,131.0,131.0,0.0,131.0,131.0,0,0,0,0,20,64,29.067232508792834,58.13446501758567,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-199.232.82.217-1296-443-6,192.168.8.135,1296,199.232.82.217,443,6,03/05/2023 09:05:48 PM,1390129,5,5,517.0,2800.0,517.0,0.0,103.4,231.2094288734783,1400.0,0.0,560.0,766.8115805072325,2386.109490558071,7.193576998969161,154458.77777777778,271858.2818058785,800254.0,69.0,1102980.0,275745.0,374489.35188867524,800254.0,264.0,589786.0,147446.5,162097.23567764298,288533.0,2151.0,0,0,0,0,100,124,3.5967884994845805,3.5967884994845805,0.0,1400.0,301.54545454545456,564.5407626799616,318706.2727272727,0,1,0,0,0,0,0,0,1.0,331.7,103.4,560.0,0,0,0,0,0,0,5,517,5,2800,-1,288,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-199.232.82.217-1296-443-6,199.232.82.217,443,192.168.8.135,1296,6,03/05/2023 09:05:49 PM,213533,1,2,0.0,510.0,0.0,0.0,0.0,0.0,510.0,0.0,255.0,360.62445840513925,2388.3896165932197,14.04935068584247,106766.5,150778.5002727511,213383.0,150.0,0,0,0,0,0,150.0,150.0,0.0,150.0,150.0,0,1,0,0,20,52,4.683116895280823,9.366233790561646,0.0,510.0,255.0,294.44863728670913,86700.0,0,0,0,1,1,0,0,0,2.0,340.0,0.0,255.0,0,0,0,0,0,0,1,0,2,510,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-199.232.82.217-1297-443-6,192.168.8.135,1297,199.232.82.217,443,6,03/05/2023 09:05:48 PM,2185094,8,9,610.0,4968.0,517.0,0.0,76.25000000000001,181.03886717655806,1400.0,0.0,552.0,658.0585080370894,2552.7505910500877,7.779985666520526,136568.375,144480.23542933707,389175.0,77.0,1908586.0,272655.14285714284,140757.67241543008,428765.0,526.0,1795684.0,224460.5,136842.17575733,389821.0,14592.0,0,0,0,0,172,204,3.661169725421424,4.118815941099101,0.0,1400.0,309.88888888888886,528.8189825827636,279649.51633986924,0,1,0,0,0,0,0,0,1.0,328.11764705882354,76.25,552.0,0,0,0,0,0,0,8,610,9,4968,-1,288,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.184.35.160-1281-443-6,192.168.8.135,1281,35.184.35.160,443,6,03/05/2023 09:05:45 PM,4911502,5,5,568.0,152.0,517.0,0.0,113.6,226.5861866928344,152.0,0.0,30.4,67.97646651599361,146.59466696745721,2.0360370412146835,545722.4444444445,1113523.9371870405,3406256.0,158.0,4002727.0,1000681.75,1798576.7762347306,3690196.0,842.0,1505246.0,376311.5,379285.5146003689,908508.0,9617.0,0,0,0,0,100,124,1.0180185206073418,1.0180185206073418,0.0,517.0,65.45454545454545,156.80137986405836,24586.672727272726,0,1,0,0,0,0,0,0,1.0,72.0,113.6,30.4,0,0,0,0,0,0,5,568,5,152,-1,331,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.184.35.160-1291-443-6,192.168.8.135,1291,35.184.35.160,443,6,03/05/2023 09:05:46 PM,4190855,5,5,568.0,152.0,517.0,0.0,113.6,226.5861866928344,152.0,0.0,30.4,67.97646651599361,171.80265124896948,2.386147934013465,465650.55555555556,1072251.5442913934,3299625.0,99.0,3885238.0,971309.5,1746723.439612293,3583077.0,457.0,891230.0,222807.5,145567.47726856207,305493.0,4879.0,0,0,0,0,100,124,1.1930739670067325,1.1930739670067325,0.0,517.0,65.45454545454545,156.80137986405836,24586.672727272726,0,1,0,0,0,0,0,0,1.0,72.0,113.6,30.4,0,0,0,0,0,0,5,568,5,152,-1,331,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.184.35.160-1293-443-6,192.168.8.135,1293,35.184.35.160,443,6,03/05/2023 09:05:46 PM,3747914,5,5,568.0,152.0,517.0,0.0,113.6,226.5861866928344,152.0,0.0,30.4,67.97646651599361,192.10686264412683,2.668150870057317,416434.8888888889,930487.099699459,2870271.0,76.0,3450486.0,862621.5,1527062.499887611,3144320.0,443.0,877643.0,219410.75,137320.9086686486,297310.0,13971.0,0,0,0,0,100,124,1.3340754350286586,1.3340754350286586,0.0,517.0,65.45454545454545,156.80137986405836,24586.672727272726,0,1,0,0,0,0,0,0,1.0,72.0,113.6,30.4,0,0,0,0,0,0,5,568,5,152,-1,331,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.184.35.160-1272-443-6,192.168.8.135,1272,35.184.35.160,443,6,03/05/2023 09:05:44 PM,6163051,28,32,8647.0,22710.0,1400.0,0.0,308.82142857142856,451.4368052711688,1400.0,0.0,709.6875,632.3169089840131,5087.902079668009,9.735437853751332,104458.49152542373,236237.73830040096,1394196.0,0.0,5871325.0,217456.48148148146,314840.9668524205,1394196.0,0.0,4768782.0,153831.67741935482,296815.33322594,1180010.0,0.0,0,0,0,0,572,676,4.543204331750621,5.19223352200071,0.0,1400.0,514.0491803278686,585.4539101195899,342756.2808743168,0,1,0,0,0,0,0,0,1.0,522.6166666666667,308.82142857142856,709.6875,0,0,0,0,0,0,28,8647,32,22710,-1,331,11,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.184.35.160-1280-443-6,192.168.8.135,1280,35.184.35.160,443,6,03/05/2023 09:05:45 PM,4911710,11,15,1902.0,10381.0,687.0,0.0,172.90909090909093,288.3738734856036,1400.0,0.0,692.0666666666667,683.2508916586797,2500.7583916802905,5.293472130887206,196468.3999999999,439411.9811812903,2001402.0,0.0,4002982.0,400298.2,691954.2744346623,2285411.0,1067.0,4285811.0,306129.3571428571,631816.560211002,2297968.0,0.0,0,0,0,0,220,324,2.2395459015292025,3.0539262293580034,0.0,1400.0,454.92592592592587,597.8359001705766,357407.7635327636,0,1,0,0,0,0,0,0,1.0,472.4230769230769,172.9090909090909,692.0666666666667,0,0,0,0,0,0,11,1902,15,10381,-1,331,4,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.184.35.160-1271-443-6,192.168.8.135,1271,35.184.35.160,443,6,03/05/2023 09:05:44 PM,6338042,29,40,12346.0,31726.0,1400.0,0.0,425.7241379310345,485.572776401505,1400.0,0.0,793.1500000000001,611.8943494360728,6953.567047993687,10.886642909592585,93206.49999999997,178204.65234320116,1004702.0,0.0,6046341.0,215940.74999999994,225714.15864755187,1004702.0,0.0,6012666.0,154170.92307692306,315870.3695672428,1321303.0,0.0,0,0,0,0,592,836,4.575545570698333,6.3110973388942515,0.0,1400.0,629.6,588.2395105219731,346025.7217391305,0,1,0,0,0,0,0,0,1.0,638.7246376811594,425.7241379310345,793.15,0,0,0,0,0,0,29,12346,40,31726,-1,331,15,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.17.70.197-1283-443-6,192.168.8.135,1283,52.17.70.197,443,6,03/05/2023 09:05:45 PM,4767723,8,14,643.0,5841.0,517.0,0.0,80.37499999999999,181.84918201630714,1400.0,0.0,417.2142857142857,586.8683745193542,1359.9783376676874,4.6143620340359535,227034.42857142858,796338.0977856435,3622209.0,0.0,4004327.0,572046.7142857143,1347383.5572087748,3622209.0,642.0,1145443.0,88110.99999999999,213043.66068367302,763113.0,0.0,0,0,0,0,160,304,1.6779498305585285,2.936412203477425,0.0,1400.0,281.9130434782609,494.03615188322897,244071.7193675889,0,1,0,0,0,0,0,0,1.0,294.72727272727275,80.375,417.2142857142857,0,0,0,0,0,0,8,643,14,5841,-1,110,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.14.65.80-1267-443-6,192.168.8.135,1267,52.14.65.80,443,6,03/05/2023 09:05:43 PM,6854201,9,11,597.0,5790.0,517.0,0.0,66.33333333333333,171.058469536004,1400.0,0.0,526.3636363636365,674.0139869063954,931.8372776053693,2.9179185144993562,360747.4210526316,1337718.1167911072,5862256.0,0.0,6546394.0,818299.25,2043538.1549360307,5862256.0,37.0,991898.0,99189.8,157490.39331181793,341595.0,0.0,0,0,0,0,180,244,1.3130633315247102,1.6048551829746458,0.0,1400.0,304.14285714285705,544.1379683236859,296086.12857142853,0,1,0,0,0,0,0,0,1.0,319.35,66.33333333333333,526.3636363636364,0,0,0,0,0,0,9,597,11,5790,-1,487,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.14.65.80-1268-443-6,192.168.8.135,1268,52.14.65.80,443,6,03/05/2023 09:05:43 PM,6854265,9,11,597.0,5790.0,517.0,0.0,66.33333333333333,171.058469536004,1400.0,0.0,526.3636363636365,674.0139869063954,931.8285768058282,2.917891269158692,360750.7894736842,1337711.98350864,5862269.0,0.0,6546398.0,818299.75,2043530.1090420363,5862269.0,37.0,991898.0,99189.8,157490.39331181793,341595.0,0.0,0,0,0,0,180,244,1.3130510711214114,1.6048401980372804,0.0,1400.0,304.14285714285705,544.1379683236859,296086.12857142853,0,1,0,0,0,0,0,0,1.0,319.35,66.33333333333333,526.3636363636364,0,0,0,0,0,0,9,597,11,5790,-1,487,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-79.125.45.17-1273-443-6,192.168.8.135,1273,79.125.45.17,443,6,03/05/2023 09:05:44 PM,6131795,13,17,1262.0,6157.0,517.0,0.0,97.07692307692308,182.50546180797875,1400.0,0.0,362.1764705882353,545.4095061618973,1209.9230323257707,4.8925314691701205,211441.2068965517,975966.7328628714,5273024.0,0.0,5958105.0,496508.75000000006,1582866.4375576887,5517738.0,336.0,858771.0,53673.1875,93312.87753303845,244824.0,0.0,0,0,0,0,260,364,2.120096969973719,2.7724344991964016,0.0,1400.0,239.3225806451613,437.2695878667053,191204.6924731183,0,1,0,0,0,0,0,0,1.0,247.3,97.07692307692308,362.1764705882353,0,0,0,0,0,0,13,1262,17,6157,-1,114,5,0,0,0,0,0,0,0,0,0,No Label
